Fecha,País,Número de vistas de página
8 abr 2022,Chile,1
8 abr 2022,China,1
8 abr 2022,United States,2
8 abr 2022,Mexico,1
9 abr 2022,Argentina,55
9 abr 2022,Mexico,1
9 abr 2022,Paraguay,1
9 abr 2022,United States,1
9 abr 2022,Colombia,1
9 abr 2022,China,1
10 abr 2022,Argentina,30
10 abr 2022,Colombia,2
10 abr 2022,United States,2
10 abr 2022,Netherlands,1
10 abr 2022,Paraguay,1
10 abr 2022,China,1
11 abr 2022,Netherlands,1
11 abr 2022,Sweden,1
11 abr 2022,United States,1
11 abr 2022,Paraguay,1
11 abr 2022,Uruguay,1
11 abr 2022,Peru,1
11 abr 2022,Argentina,111
12 abr 2022,China,2
12 abr 2022,Chile,1
12 abr 2022,Mexico,3
12 abr 2022,Paraguay,3
12 abr 2022,Spain,8
12 abr 2022,Sweden,2
12 abr 2022,Argentina,84
13 abr 2022,Peru,9
13 abr 2022,Austria,1
13 abr 2022,Cuba,1
13 abr 2022,Argentina,80
14 abr 2022,Argentina,61
14 abr 2022,China,2
14 abr 2022,Mexico,1
15 abr 2022,Brazil,2
15 abr 2022,Ecuador,1
15 abr 2022,Mexico,1
15 abr 2022,Cuba,1
15 abr 2022,Argentina,30
15 abr 2022,United States,1
16 abr 2022,Brazil,1
16 abr 2022,China,2
16 abr 2022,Argentina,21
17 abr 2022,United States,1
17 abr 2022,Argentina,34
18 abr 2022,China,2
18 abr 2022,Paraguay,20
18 abr 2022,Peru,1
18 abr 2022,Mexico,1
18 abr 2022,Argentina,70
18 abr 2022,Spain,2
19 abr 2022,Argentina,152
19 abr 2022,United States,1
19 abr 2022,Spain,2
19 abr 2022,Ecuador,1
19 abr 2022,Paraguay,92
19 abr 2022,Brazil,3
20 abr 2022,United States,1
20 abr 2022,Spain,1
20 abr 2022,Argentina,172
20 abr 2022,Mexico,2
20 abr 2022,Paraguay,1
20 abr 2022,China,1
20 abr 2022,Venezuela,1
20 abr 2022,Uruguay,2
21 abr 2022,United States,1
21 abr 2022,Paraguay,1
21 abr 2022,Argentina,162
21 abr 2022,Peru,1
22 abr 2022,Mexico,4
22 abr 2022,Ecuador,1
22 abr 2022,China,1
22 abr 2022,Brazil,3
22 abr 2022,Argentina,129
23 abr 2022,Argentina,61
23 abr 2022,Paraguay,2
23 abr 2022,Mexico,1
23 abr 2022,Ireland,1
23 abr 2022,United States,2
24 abr 2022,China,2
24 abr 2022,Puerto Rico,1
24 abr 2022,Colombia,1
24 abr 2022,Dominican Republic,1
24 abr 2022,Sweden,1
24 abr 2022,Argentina,43
25 abr 2022,Peru,4
25 abr 2022,Mexico,13
25 abr 2022,Argentina,74
26 abr 2022,Peru,1
26 abr 2022,Spain,1
26 abr 2022,Argentina,258
26 abr 2022,United States,5
27 abr 2022,United States,4
27 abr 2022,China,1
27 abr 2022,Argentina,94
27 abr 2022,Ireland,2
27 abr 2022,Brazil,1
27 abr 2022,Paraguay,2
27 abr 2022,Chile,1
27 abr 2022,Mexico,3
27 abr 2022,Spain,2
28 abr 2022,Argentina,151
28 abr 2022,Panama,1
28 abr 2022,United States,1
28 abr 2022,Dominican Republic,2
28 abr 2022,Spain,2
28 abr 2022,Uruguay,1
29 abr 2022,Panama,1
29 abr 2022,United States,1
29 abr 2022,Mexico,4
29 abr 2022,Argentina,98
29 abr 2022,Colombia,2
30 abr 2022,Argentina,68
30 abr 2022,Guatemala,2
30 abr 2022,Peru,21
30 abr 2022,China,1
1 may 2022,Chile,1
1 may 2022,China,6
1 may 2022,Peru,1
1 may 2022,Mexico,9
1 may 2022,Argentina,44
1 may 2022,Brazil,9
2 may 2022,Colombia,1
2 may 2022,Argentina,154
2 may 2022,Ecuador,1
2 may 2022,China,1
2 may 2022,Mexico,2
2 may 2022,France,13
2 may 2022,Brazil,1
3 may 2022,China,1
3 may 2022,Paraguay,1
3 may 2022,Colombia,1
3 may 2022,Argentina,167
3 may 2022,Mexico,1
3 may 2022,Bolivia,1
4 may 2022,(not set),4
4 may 2022,France,2
4 may 2022,Colombia,1
4 may 2022,United States,1
4 may 2022,Belgium,1
4 may 2022,Costa Rica,1
4 may 2022,Ecuador,1
4 may 2022,Chile,4
4 may 2022,Argentina,149
4 may 2022,Brazil,5
5 may 2022,Brazil,3
5 may 2022,Canada,1
5 may 2022,Argentina,202
5 may 2022,Ecuador,1
5 may 2022,United States,1
5 may 2022,Colombia,2
5 may 2022,China,1
5 may 2022,Spain,3
6 may 2022,Peru,1
6 may 2022,Argentina,170
6 may 2022,China,1
6 may 2022,Paraguay,1
6 may 2022,Brazil,1
7 may 2022,Argentina,144
7 may 2022,Japan,1
7 may 2022,Colombia,1
7 may 2022,Chile,1
7 may 2022,Venezuela,2
7 may 2022,Paraguay,2
7 may 2022,Mexico,1
8 may 2022,China,3
8 may 2022,Bolivia,1
8 may 2022,Peru,1
8 may 2022,Colombia,1
8 may 2022,Argentina,128
8 may 2022,United States,1
8 may 2022,(not set),1
9 may 2022,Argentina,223
9 may 2022,Paraguay,3
9 may 2022,Mexico,2
9 may 2022,Peru,2
9 may 2022,Bolivia,1
9 may 2022,(not set),2
9 may 2022,Brazil,1
9 may 2022,United States,1
10 may 2022,Colombia,1
10 may 2022,China,3
10 may 2022,Mexico,1
10 may 2022,United States,5
10 may 2022,Ireland,2
10 may 2022,Paraguay,1
10 may 2022,Argentina,194
10 may 2022,Ecuador,1
10 may 2022,Spain,1
11 may 2022,China,1
11 may 2022,United Kingdom,1
11 may 2022,Paraguay,3
11 may 2022,United States,1
11 may 2022,Colombia,1
11 may 2022,Argentina,94
11 may 2022,Mexico,4
11 may 2022,Panama,1
11 may 2022,France,1
12 may 2022,Honduras,1
12 may 2022,Brazil,1
12 may 2022,United States,1
12 may 2022,Argentina,98
12 may 2022,Mexico,1
13 may 2022,Brazil,1
13 may 2022,Chile,1
13 may 2022,Argentina,52
13 may 2022,United States,2
13 may 2022,Peru,2
13 may 2022,Zambia,1
14 may 2022,Mexico,1
14 may 2022,Paraguay,1
14 may 2022,China,3
14 may 2022,(not set),2
14 may 2022,Argentina,37
15 may 2022,Paraguay,2
15 may 2022,United States,1
15 may 2022,(not set),2
15 may 2022,Mexico,1
15 may 2022,Argentina,51
16 may 2022,France,6
16 may 2022,Argentina,72
16 may 2022,Brazil,1
16 may 2022,(not set),3
16 may 2022,Zambia,1
16 may 2022,Paraguay,3
16 may 2022,Mexico,1
16 may 2022,United States,1
17 may 2022,Japan,1
17 may 2022,Colombia,1
17 may 2022,Ireland,1
17 may 2022,Germany,1
17 may 2022,Cuba,1
17 may 2022,Argentina,54
17 may 2022,Italy,1
17 may 2022,(not set),3
17 may 2022,Paraguay,2
17 may 2022,China,1
17 may 2022,Ecuador,1
18 may 2022,Paraguay,4
18 may 2022,Argentina,26
18 may 2022,Germany,5
18 may 2022,Uruguay,1
18 may 2022,Bolivia,1
19 may 2022,Paraguay,1
19 may 2022,Argentina,42
19 may 2022,Colombia,1
19 may 2022,United States,3
19 may 2022,Chile,1
19 may 2022,China,2
19 may 2022,Singapore,1
20 may 2022,China,1
20 may 2022,Argentina,41
20 may 2022,Uruguay,1
20 may 2022,Mexico,3
20 may 2022,United States,1
20 may 2022,Peru,5
21 may 2022,Argentina,44
21 may 2022,China,2
22 may 2022,Mexico,2
22 may 2022,Argentina,98
22 may 2022,Chile,1
22 may 2022,Venezuela,1
22 may 2022,Paraguay,1
22 may 2022,China,1
23 may 2022,Chile,1
23 may 2022,Peru,1
23 may 2022,Mexico,1
23 may 2022,Canada,1
23 may 2022,Paraguay,3
23 may 2022,Argentina,41
23 may 2022,China,1
23 may 2022,Colombia,1
24 may 2022,Mexico,2
24 may 2022,Bolivia,2
24 may 2022,United States,9
24 may 2022,Brazil,1
24 may 2022,Argentina,51
25 may 2022,Colombia,1
25 may 2022,Argentina,122
25 may 2022,Paraguay,2
25 may 2022,China,1
25 may 2022,Bolivia,2
25 may 2022,United States,1
26 may 2022,United States,3
26 may 2022,Bolivia,1
26 may 2022,China,2
26 may 2022,Argentina,69
26 may 2022,El Salvador,1
27 may 2022,Chile,1
27 may 2022,Peru,1
27 may 2022,Venezuela,1
27 may 2022,Mexico,3
27 may 2022,Paraguay,3
27 may 2022,Argentina,113
28 may 2022,France,1
28 may 2022,Colombia,1
28 may 2022,China,2
28 may 2022,Peru,1
28 may 2022,Argentina,34
28 may 2022,Venezuela,1
28 may 2022,Mexico,1
29 may 2022,Mexico,1
29 may 2022,Argentina,48
29 may 2022,Colombia,1
29 may 2022,Peru,1
29 may 2022,Paraguay,1
29 may 2022,Spain,1
30 may 2022,Dominican Republic,3
30 may 2022,China,1
30 may 2022,Spain,1
30 may 2022,Mexico,3
30 may 2022,Argentina,132
31 may 2022,Argentina,144
31 may 2022,Mexico,1
31 may 2022,Paraguay,1
31 may 2022,China,1
31 may 2022,Taiwan,1
31 may 2022,Venezuela,1
1 jun 2022,Argentina,38
1 jun 2022,Chile,1
1 jun 2022,China,2
1 jun 2022,Mexico,3
1 jun 2022,Colombia,4
1 jun 2022,Ecuador,5
1 jun 2022,Peru,1
1 jun 2022,(not set),3
2 jun 2022,(not set),3
2 jun 2022,Colombia,1
2 jun 2022,Argentina,80
2 jun 2022,Peru,2
2 jun 2022,United States,2
2 jun 2022,Ireland,1
2 jun 2022,Ecuador,1
3 jun 2022,Argentina,46
3 jun 2022,China,1
3 jun 2022,(not set),1
3 jun 2022,United States,1
3 jun 2022,Ecuador,1
4 jun 2022,Ecuador,1
4 jun 2022,Brazil,8
4 jun 2022,Colombia,1
4 jun 2022,Argentina,82
4 jun 2022,(not set),3
5 jun 2022,Brazil,1
5 jun 2022,United States,1
5 jun 2022,Bolivia,1
5 jun 2022,China,2
5 jun 2022,Mexico,1
5 jun 2022,Peru,1
5 jun 2022,Argentina,44
5 jun 2022,Paraguay,3
6 jun 2022,United States,1
6 jun 2022,Argentina,131
6 jun 2022,Brazil,4
6 jun 2022,France,1
6 jun 2022,Mexico,1
7 jun 2022,Peru,2
7 jun 2022,Brazil,4
7 jun 2022,China,3
7 jun 2022,Argentina,218
7 jun 2022,Paraguay,1
7 jun 2022,Germany,4
8 jun 2022,Argentina,203
8 jun 2022,Paraguay,1
8 jun 2022,Colombia,1
8 jun 2022,Peru,1
9 jun 2022,Chile,1
9 jun 2022,(not set),4
9 jun 2022,United States,2
9 jun 2022,Colombia,1
9 jun 2022,Argentina,66
9 jun 2022,Paraguay,1
9 jun 2022,Brazil,3
10 jun 2022,Italy,33
10 jun 2022,(not set),3
10 jun 2022,Mexico,4
10 jun 2022,China,1
10 jun 2022,Brazil,1
10 jun 2022,Argentina,70
11 jun 2022,Argentina,33
11 jun 2022,China,1
11 jun 2022,Mexico,1
11 jun 2022,Paraguay,2
12 jun 2022,Mexico,2
12 jun 2022,Chile,1
12 jun 2022,Argentina,32
12 jun 2022,Colombia,2
12 jun 2022,Brazil,1
13 jun 2022,Mexico,1
13 jun 2022,Brazil,5
13 jun 2022,Argentina,98
13 jun 2022,Peru,3
13 jun 2022,(not set),4
13 jun 2022,Costa Rica,1
14 jun 2022,China,1
14 jun 2022,Argentina,81
14 jun 2022,Guatemala,1
15 jun 2022,Spain,5
15 jun 2022,Argentina,223
15 jun 2022,Uruguay,9
15 jun 2022,Mexico,13
15 jun 2022,Chile,1
15 jun 2022,Paraguay,1
15 jun 2022,France,7
15 jun 2022,Brazil,15
15 jun 2022,United States,5
15 jun 2022,Colombia,1
15 jun 2022,Guatemala,1
16 jun 2022,Mexico,4
16 jun 2022,Brazil,4
16 jun 2022,Belgium,1
16 jun 2022,Romania,1
16 jun 2022,Paraguay,3
16 jun 2022,United States,8
16 jun 2022,Peru,2
16 jun 2022,Uruguay,1
16 jun 2022,Argentina,175
16 jun 2022,Colombia,8
16 jun 2022,Spain,1
17 jun 2022,Italy,1
17 jun 2022,China,1
17 jun 2022,Ecuador,4
17 jun 2022,Costa Rica,1
17 jun 2022,Paraguay,1
17 jun 2022,Cuba,1
17 jun 2022,United States,2
17 jun 2022,Argentina,86
17 jun 2022,Mexico,4
17 jun 2022,Peru,1
17 jun 2022,Spain,6
17 jun 2022,Brazil,1
17 jun 2022,Uruguay,2
17 jun 2022,Colombia,1
18 jun 2022,Costa Rica,1
18 jun 2022,Ecuador,1
18 jun 2022,Bolivia,2
18 jun 2022,Spain,2
18 jun 2022,Brazil,1
18 jun 2022,Ireland,2
18 jun 2022,Paraguay,1
18 jun 2022,Uruguay,6
18 jun 2022,Italy,1
18 jun 2022,United States,2
18 jun 2022,Colombia,2
18 jun 2022,Argentina,59
19 jun 2022,Bolivia,1
19 jun 2022,Uruguay,4
19 jun 2022,China,3
19 jun 2022,Ecuador,2
19 jun 2022,Spain,1
19 jun 2022,Brazil,1
19 jun 2022,Paraguay,2
19 jun 2022,Argentina,42
19 jun 2022,Mexico,1
20 jun 2022,Paraguay,1
20 jun 2022,United States,1
20 jun 2022,Argentina,58
20 jun 2022,Spain,1
20 jun 2022,Chile,1
20 jun 2022,Uruguay,4
20 jun 2022,France,1
20 jun 2022,Mexico,3
20 jun 2022,Costa Rica,1
20 jun 2022,Ecuador,2
21 jun 2022,Argentina,119
21 jun 2022,Uruguay,1
21 jun 2022,Brazil,1
21 jun 2022,Italy,2
21 jun 2022,Sweden,1
21 jun 2022,Portugal,2
21 jun 2022,United Kingdom,1
21 jun 2022,Mexico,1
22 jun 2022,Mexico,1
22 jun 2022,Paraguay,2
22 jun 2022,Cuba,2
22 jun 2022,Colombia,1
22 jun 2022,Argentina,134
22 jun 2022,Uruguay,1
22 jun 2022,Nicaragua,1
22 jun 2022,United States,1
23 jun 2022,Mexico,1
23 jun 2022,Argentina,215
23 jun 2022,Colombia,2
23 jun 2022,United States,5
23 jun 2022,China,3
24 jun 2022,Cuba,1
24 jun 2022,Argentina,230
24 jun 2022,United States,1
24 jun 2022,South Korea,1
24 jun 2022,Spain,3
24 jun 2022,Ecuador,1
24 jun 2022,Chile,12
24 jun 2022,Brazil,1
24 jun 2022,Mexico,3
25 jun 2022,Mexico,2
25 jun 2022,Argentina,66
25 jun 2022,Colombia,1
25 jun 2022,China,2
25 jun 2022,Paraguay,1
26 jun 2022,Canada,2
26 jun 2022,China,1
26 jun 2022,Mexico,1
26 jun 2022,Poland,1
26 jun 2022,Ecuador,1
26 jun 2022,Argentina,76
27 jun 2022,Brazil,6
27 jun 2022,Mexico,22
27 jun 2022,United States,3
27 jun 2022,Argentina,167
28 jun 2022,Chile,2
28 jun 2022,Argentina,114
28 jun 2022,China,3
28 jun 2022,Paraguay,1
28 jun 2022,United States,2
29 jun 2022,Brazil,5
29 jun 2022,Nicaragua,1
29 jun 2022,Argentina,255
29 jun 2022,Canada,2
29 jun 2022,Ecuador,1
29 jun 2022,Mexico,1
29 jun 2022,United States,1
29 jun 2022,Peru,1
30 jun 2022,Ecuador,1
30 jun 2022,Brazil,2
30 jun 2022,China,2
30 jun 2022,Argentina,79
30 jun 2022,United States,1
1 jul 2022,United States,1
1 jul 2022,Argentina,110
1 jul 2022,China,2
1 jul 2022,Brazil,3
1 jul 2022,Costa Rica,4
1 jul 2022,Ecuador,1
2 jul 2022,Bolivia,2
2 jul 2022,China,2
2 jul 2022,Mexico,2
2 jul 2022,(not set),4
2 jul 2022,Argentina,43
3 jul 2022,(not set),1
3 jul 2022,Mexico,1
3 jul 2022,Ecuador,1
3 jul 2022,Chile,1
3 jul 2022,Peru,1
3 jul 2022,Argentina,36
4 jul 2022,Brazil,1
4 jul 2022,Ecuador,1
4 jul 2022,Argentina,144
4 jul 2022,El Salvador,1
4 jul 2022,Paraguay,1
4 jul 2022,Mexico,2
4 jul 2022,China,2
5 jul 2022,Colombia,2
5 jul 2022,Argentina,105
5 jul 2022,Panama,2
5 jul 2022,(not set),6
5 jul 2022,Mexico,3
5 jul 2022,China,1
6 jul 2022,Argentina,161
6 jul 2022,Bolivia,2
6 jul 2022,Peru,2
6 jul 2022,China,2
7 jul 2022,Argentina,120
7 jul 2022,United States,3
7 jul 2022,Ecuador,1
7 jul 2022,China,1
7 jul 2022,Paraguay,1
7 jul 2022,Peru,1
7 jul 2022,Mexico,2
8 jul 2022,Argentina,62
8 jul 2022,China,2
8 jul 2022,France,2
8 jul 2022,United States,1
8 jul 2022,Spain,6
8 jul 2022,Chile,1
8 jul 2022,Paraguay,1
9 jul 2022,Ecuador,1
9 jul 2022,Guatemala,1
9 jul 2022,Argentina,49
9 jul 2022,Bolivia,1
10 jul 2022,Mexico,1
10 jul 2022,Bolivia,2
10 jul 2022,Argentina,23
11 jul 2022,Chile,1
11 jul 2022,Paraguay,1
11 jul 2022,Ecuador,1
11 jul 2022,Argentina,353
12 jul 2022,China,2
12 jul 2022,Colombia,2
12 jul 2022,Brazil,1
12 jul 2022,Paraguay,1
12 jul 2022,Argentina,97
13 jul 2022,Argentina,47
13 jul 2022,Chile,1
13 jul 2022,Mexico,1
14 jul 2022,Brazil,4
14 jul 2022,Uruguay,1
14 jul 2022,Argentina,63
14 jul 2022,Bolivia,22
14 jul 2022,Paraguay,3
15 jul 2022,Argentina,46
15 jul 2022,China,3
15 jul 2022,Indonesia,2
15 jul 2022,United States,1
16 jul 2022,Mexico,1
16 jul 2022,Peru,2
16 jul 2022,Argentina,61
16 jul 2022,Brazil,1
17 jul 2022,Uruguay,11
17 jul 2022,Chile,1
17 jul 2022,Spain,1
17 jul 2022,Ecuador,1
17 jul 2022,Italy,1
17 jul 2022,Argentina,129
17 jul 2022,Peru,1
17 jul 2022,France,1
17 jul 2022,Venezuela,2
17 jul 2022,Colombia,1
17 jul 2022,Canada,1
17 jul 2022,Bolivia,1
17 jul 2022,Brazil,17
17 jul 2022,Mexico,1
17 jul 2022,China,3
18 jul 2022,Ecuador,2
18 jul 2022,Uruguay,8
18 jul 2022,Brazil,1
18 jul 2022,Guatemala,1
18 jul 2022,Argentina,113
18 jul 2022,Italy,1
18 jul 2022,United States,9
18 jul 2022,Mexico,1
19 jul 2022,Uruguay,4
19 jul 2022,Ecuador,1
19 jul 2022,Paraguay,1
19 jul 2022,China,2
19 jul 2022,Peru,1
19 jul 2022,Mexico,1
19 jul 2022,Argentina,75
19 jul 2022,Australia,1
19 jul 2022,Chile,1
19 jul 2022,Brazil,2
19 jul 2022,United States,1
19 jul 2022,Guatemala,1
19 jul 2022,Venezuela,1
20 jul 2022,Ecuador,2
20 jul 2022,Switzerland,4
20 jul 2022,Honduras,1
20 jul 2022,Colombia,1
20 jul 2022,Panama,1
20 jul 2022,Uruguay,2
20 jul 2022,Spain,5
20 jul 2022,Argentina,43
21 jul 2022,Peru,1
21 jul 2022,Mexico,2
21 jul 2022,Ecuador,1
21 jul 2022,Uruguay,2
21 jul 2022,Argentina,34
21 jul 2022,Spain,1
21 jul 2022,Paraguay,13
22 jul 2022,Mexico,2
22 jul 2022,Spain,1
22 jul 2022,United States,1
22 jul 2022,Bolivia,1
22 jul 2022,Denmark,1
22 jul 2022,Paraguay,1
22 jul 2022,Uruguay,1
22 jul 2022,Argentina,41
23 jul 2022,Argentina,30
23 jul 2022,Paraguay,1
23 jul 2022,United States,3
23 jul 2022,China,4
23 jul 2022,Uruguay,2
23 jul 2022,Sweden,1
23 jul 2022,Colombia,1
23 jul 2022,Denmark,1
24 jul 2022,Costa Rica,22
24 jul 2022,Puerto Rico,1
24 jul 2022,Argentina,23
24 jul 2022,Mexico,1
25 jul 2022,Argentina,87
25 jul 2022,Mexico,1
25 jul 2022,Brazil,27
25 jul 2022,United States,2
26 jul 2022,Brazil,1
26 jul 2022,United States,2
26 jul 2022,Argentina,116
26 jul 2022,Portugal,1
27 jul 2022,Chile,1
27 jul 2022,Paraguay,2
27 jul 2022,United States,4
27 jul 2022,Argentina,126
27 jul 2022,Ireland,1
27 jul 2022,Mexico,2
28 jul 2022,China,3
28 jul 2022,Argentina,139
28 jul 2022,Portugal,1
28 jul 2022,Peru,1
28 jul 2022,Uruguay,1
28 jul 2022,Colombia,1
28 jul 2022,Mexico,1
29 jul 2022,China,1
29 jul 2022,United States,1
29 jul 2022,Argentina,132
29 jul 2022,Mexico,2
29 jul 2022,Paraguay,2
29 jul 2022,Spain,2
30 jul 2022,China,1
30 jul 2022,Argentina,106
30 jul 2022,Guatemala,1
30 jul 2022,Paraguay,2
31 jul 2022,Paraguay,2
31 jul 2022,China,3
31 jul 2022,Peru,3
31 jul 2022,Argentina,58
31 jul 2022,Uruguay,1
1 ago 2022,Argentina,127
1 ago 2022,Peru,1
1 ago 2022,Chile,1
1 ago 2022,Paraguay,2
2 ago 2022,Italy,1
2 ago 2022,Colombia,1
2 ago 2022,China,3
2 ago 2022,Brazil,1
2 ago 2022,United States,1
2 ago 2022,Argentina,144
2 ago 2022,Ecuador,2
3 ago 2022,Paraguay,1
3 ago 2022,Colombia,1
3 ago 2022,Peru,3
3 ago 2022,Argentina,57
3 ago 2022,(not set),3
4 ago 2022,Brazil,1
4 ago 2022,Peru,1
4 ago 2022,Ecuador,1
4 ago 2022,China,3
4 ago 2022,Argentina,269
4 ago 2022,(not set),3
4 ago 2022,Mexico,2
5 ago 2022,Argentina,208
5 ago 2022,Puerto Rico,1
5 ago 2022,United States,2
5 ago 2022,Brazil,2
6 ago 2022,China,4
6 ago 2022,Paraguay,2
6 ago 2022,Argentina,79
7 ago 2022,Brazil,1
7 ago 2022,Bolivia,1
7 ago 2022,Germany,4
7 ago 2022,Argentina,33
7 ago 2022,Chile,2
7 ago 2022,(not set),3
8 ago 2022,Panama,1
8 ago 2022,Brazil,1
8 ago 2022,United States,2
8 ago 2022,(not set),3
8 ago 2022,Argentina,370
8 ago 2022,Colombia,2
8 ago 2022,Paraguay,1
8 ago 2022,Mexico,2
9 ago 2022,Paraguay,1
9 ago 2022,Brazil,1
9 ago 2022,Mexico,1
9 ago 2022,China,2
9 ago 2022,Argentina,178
10 ago 2022,Colombia,3
10 ago 2022,Brazil,1
10 ago 2022,Argentina,195
10 ago 2022,Mexico,1
10 ago 2022,Honduras,1
11 ago 2022,Brazil,2
11 ago 2022,Argentina,196
11 ago 2022,Ecuador,1
11 ago 2022,Mexico,1
11 ago 2022,Spain,1
12 ago 2022,Bolivia,1
12 ago 2022,Argentina,125
12 ago 2022,United States,3
13 ago 2022,Brazil,1
13 ago 2022,Argentina,56
13 ago 2022,Spain,1
13 ago 2022,Uruguay,2
13 ago 2022,Costa Rica,1
13 ago 2022,China,2
14 ago 2022,Mexico,3
14 ago 2022,Argentina,78
14 ago 2022,Brazil,9
14 ago 2022,Colombia,1
15 ago 2022,Argentina,80
15 ago 2022,Paraguay,15
15 ago 2022,China,1
15 ago 2022,Colombia,1
16 ago 2022,Argentina,622
16 ago 2022,Bolivia,1
16 ago 2022,Chile,2
16 ago 2022,United States,1
16 ago 2022,Brazil,1
16 ago 2022,Colombia,2
16 ago 2022,Germany,1
16 ago 2022,China,2
17 ago 2022,Switzerland,3
17 ago 2022,Mexico,1
17 ago 2022,Paraguay,1
17 ago 2022,India,1
17 ago 2022,Argentina,304
17 ago 2022,United States,2
17 ago 2022,Panama,1
18 ago 2022,Uruguay,1
18 ago 2022,(not set),1
18 ago 2022,Argentina,139
18 ago 2022,Mexico,1
18 ago 2022,Paraguay,2
19 ago 2022,Argentina,108
19 ago 2022,Mexico,1
19 ago 2022,Brazil,1
19 ago 2022,Colombia,1
20 ago 2022,Ecuador,1
20 ago 2022,United States,1
20 ago 2022,Dominican Republic,1
20 ago 2022,Mexico,1
20 ago 2022,Argentina,70
20 ago 2022,China,3
21 ago 2022,Ecuador,1
21 ago 2022,Argentina,44
22 ago 2022,Mexico,3
22 ago 2022,Brazil,1
22 ago 2022,Argentina,138
22 ago 2022,Ireland,1
23 ago 2022,United States,3
23 ago 2022,China,2
23 ago 2022,Spain,3
23 ago 2022,Hungary,2
23 ago 2022,Uruguay,1
23 ago 2022,Russia,6
23 ago 2022,Mexico,1
23 ago 2022,Argentina,447
23 ago 2022,Chile,8
24 ago 2022,Colombia,2
24 ago 2022,Spain,8
24 ago 2022,Brazil,10
24 ago 2022,Argentina,166
24 ago 2022,Chile,1
24 ago 2022,Mexico,2
24 ago 2022,Guatemala,1
25 ago 2022,Honduras,1
25 ago 2022,Bolivia,1
25 ago 2022,Ireland,1
25 ago 2022,Guatemala,1
25 ago 2022,Paraguay,3
25 ago 2022,China,1
25 ago 2022,Argentina,186
25 ago 2022,Mexico,2
25 ago 2022,Spain,1
26 ago 2022,Spain,1
26 ago 2022,Peru,1
26 ago 2022,Chile,1
26 ago 2022,Honduras,1
26 ago 2022,Mexico,6
26 ago 2022,Germany,3
26 ago 2022,Argentina,47
27 ago 2022,Ireland,1
27 ago 2022,Nicaragua,1
27 ago 2022,Argentina,60
27 ago 2022,China,1
28 ago 2022,Argentina,17
28 ago 2022,Paraguay,1
28 ago 2022,Mexico,1
28 ago 2022,China,2
28 ago 2022,(not set),1
28 ago 2022,Ecuador,1
29 ago 2022,Mexico,1
29 ago 2022,United States,1
29 ago 2022,(not set),1
29 ago 2022,Chile,1
29 ago 2022,Argentina,186
30 ago 2022,Brazil,5
30 ago 2022,China,2
30 ago 2022,Panama,3
30 ago 2022,United States,1
30 ago 2022,Mexico,1
30 ago 2022,Argentina,160
31 ago 2022,Colombia,1
31 ago 2022,Argentina,59
1 sept 2022,Argentina,58
1 sept 2022,Peru,1
1 sept 2022,Canada,1
1 sept 2022,Spain,1
1 sept 2022,China,2
1 sept 2022,Paraguay,3
1 sept 2022,(not set),3
1 sept 2022,United States,3
1 sept 2022,Mexico,8
2 sept 2022,Colombia,1
2 sept 2022,Mexico,2
2 sept 2022,United States,1
2 sept 2022,China,1
2 sept 2022,Paraguay,3
2 sept 2022,Peru,3
2 sept 2022,Argentina,35
2 sept 2022,Honduras,6
3 sept 2022,Morocco,1
3 sept 2022,China,1
3 sept 2022,(not set),3
3 sept 2022,Mexico,1
3 sept 2022,Argentina,25
4 sept 2022,China,1
4 sept 2022,Argentina,39
4 sept 2022,Mexico,2
4 sept 2022,Uruguay,1
5 sept 2022,(not set),3
5 sept 2022,China,5
5 sept 2022,Argentina,171
5 sept 2022,Chile,1
5 sept 2022,Peru,2
5 sept 2022,Spain,4
5 sept 2022,Colombia,1
5 sept 2022,Brazil,5
5 sept 2022,Paraguay,3
6 sept 2022,Argentina,86
6 sept 2022,(not set),3
6 sept 2022,Colombia,1
6 sept 2022,Mexico,4
6 sept 2022,Brazil,2
6 sept 2022,Paraguay,2
6 sept 2022,Spain,1
6 sept 2022,United States,3
7 sept 2022,Spain,1
7 sept 2022,Colombia,1
7 sept 2022,China,2
7 sept 2022,Argentina,141
7 sept 2022,Ireland,1
7 sept 2022,Mexico,1
8 sept 2022,Argentina,59
8 sept 2022,Mexico,2
8 sept 2022,Brazil,1
8 sept 2022,Paraguay,1
9 sept 2022,Nicaragua,1
9 sept 2022,United States,2
9 sept 2022,Argentina,46
9 sept 2022,Ecuador,2
10 sept 2022,Mexico,1
10 sept 2022,Argentina,57
11 sept 2022,Peru,1
11 sept 2022,Mexico,3
11 sept 2022,Ecuador,1
11 sept 2022,Paraguay,1
11 sept 2022,Guatemala,1
11 sept 2022,Bolivia,6
11 sept 2022,United States,1
11 sept 2022,Belgium,1
11 sept 2022,China,2
11 sept 2022,Argentina,76
12 sept 2022,Mexico,3
12 sept 2022,Spain,3
12 sept 2022,Argentina,120
13 sept 2022,Italy,1
13 sept 2022,Paraguay,9
13 sept 2022,Côte d’Ivoire,1
13 sept 2022,Brazil,10
13 sept 2022,China,2
13 sept 2022,Argentina,96
13 sept 2022,Mexico,1
13 sept 2022,Peru,1
14 sept 2022,Colombia,1
14 sept 2022,Paraguay,5
14 sept 2022,Brazil,22
14 sept 2022,Peru,1
14 sept 2022,Venezuela,6
